id	filename	md5	size	state
0ca8d67e-1720-4ec8-a1e5-39e9b6b7d698	TCGA-NC-A5HJ-01Z-00-DX1.0BC0D0C7-F3D3-463E-BA94-C4289D97F1D9.svs	ffa745c76730628409c4e0bd18ceae6b	850655371	validated
0cf6950d-4c6b-4a86-87fd-b2ed121db107	TCGA-51-4079-01Z-00-DX1.111f7796-3797-4334-b543-918e374dbc22.svs	97da1e00fea78076728ce2de508d6439	458168319	validated
0d68db2d-9fb3-4684-a313-f0f26d632599	TCGA-43-A475-01Z-00-DX1.48694B33-6070-4D6E-9CE4-BDEF072500A1.svs	4715fa897b15ab1d2e37bfc1331e2dcb	328278259	validated
0d6f696c-1839-49c8-8a8b-938d6bfa9b32	TCGA-85-7844-01Z-00-DX1.9035209b-75ae-4c9b-8edf-5851af490f29.svs	ac9bdc48581da6e758f00773a6864e81	454577689	validated
0d72955a-921b-4b4f-a00f-655ba8f466bb	TCGA-85-8481-01Z-00-DX1.0f626863-3eb5-4b35-b4fe-22a03d767f15.svs	adc4a55ef53475d74c1ad642f3117293	639562017	validated
0e0bb0a8-e9cd-431c-b459-1e05200eea5f	TCGA-98-A53A-01Z-00-DX1.CB328332-8AA9-483D-8BBF-5FD752A2A6B6.svs	01cf78e9b3f121638ce60621d1c46c1a	195643701	validated
0e226b74-1cde-4bb5-9998-2e94a7fe16ba	TCGA-85-8352-01Z-00-DX1.47426016-95BC-49C0-9844-06A3A7EAE5D6.svs	00a8ab7a85e341c3025ea7a8675c8905	625051563	validated
0ea4312a-04d9-456d-a1d9-bb0d8f9e655f	TCGA-33-6738-01Z-00-DX3.26deb8f3-f138-45e4-9765-f713030746e8.svs	475d0491f989e580bbd238c5577aa132	476897963	validated
0ea9adec-94a4-49de-af60-df054d6d3844	TCGA-60-2697-01Z-00-DX1.e11a5b5b-c4be-4fe1-b7db-08879e55d552.svs	dc32b4d1983c02b2dd342271d6c47088	1083098753	validated
0eaac2ef-8314-4c4e-89de-f6dd0d069c1b	TCGA-77-8131-01Z-00-DX1.dcb8e2c7-0d2f-4b38-9db8-cc026a61699e.svs	848813909e44ac67b4f1a31748737126	821421653	validated
0f5036c6-8156-457e-96bb-202c29e4999b	TCGA-77-A5G3-01Z-00-DX1.7ED6F76A-333F-43DB-B8DF-86BF259DCEFB.svs	c38c54b43d2fe7b3de14ef0e38b79fc4	1111103007	validated
10afc57b-4051-4f82-a41d-738f06706044	TCGA-43-2578-01Z-00-DX1.3314c57b-2875-4cb3-8fff-cb9cf65aa697.svs	cd33e83a98b667ad959ac8fbf381e293	171325263	validated
10e4ce3b-cee1-44a5-9258-5f171a94264d	TCGA-63-A5MH-01Z-00-DX1.596077FF-9CE1-4EA7-9BB6-222C69872CA4.svs	9bdbc84bb0aa3b79b54f0d025e9ac5c1	24939332	validated
11057d8f-30a9-4046-96f8-70753198c853	TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6.svs	030da27cd2a87d62cab2b9089120767a	597548429	validated
1123d866-9b24-47e1-a285-20a374d62df0	TCGA-60-2712-01Z-00-DX1.97003dfc-4b37-4491-86e8-0801e6825aae.svs	c6093b0c1f9525507129700a9ee89150	846882785	validated
116ad0c4-e53d-4c90-9113-99c18e5ed656	TCGA-66-2800-01Z-00-DX1.19a7cec8-8894-4755-aa2c-ae5266800355.svs	be031af26f8396df482708e3dad414ef	79744695	validated
12a565fe-9e46-4488-83b3-c7c42281f63e	TCGA-34-2604-01Z-00-DX1.C04E4FF6-6E62-432D-AD1E-D0AACAA66875.svs	2aba18aa27d2e5c731a83772e74bad50	1545162055	validated
13a1d836-4e89-42d7-8a74-268a12c429f6	TCGA-37-3783-01Z-00-DX1.08a2c536-e48d-416c-bcad-9db7b2c04c1a.svs	8cfd8e9c0bda081ca77e0c30903741c2	273582445	validated
13a240c0-578b-492c-9577-3308b24d2d0a	TCGA-90-A4EE-01Z-00-DX1.3FC7A945-7D20-4A50-9D9E-436924F1A103.svs	970ec09da41453dba34097f1507f2a3d	271461503	validated
13c71a42-d1eb-4f46-b2bc-82575007a83b	TCGA-98-A538-01Z-00-DX1.42BC06E8-8E8F-4CF0-A757-B5201BB2794F.svs	473013d39c49fb8d6f6f62a48869c63c	358926455	validated
165f29c0-f03c-43c0-8988-35d5e3496eb1	TCGA-85-8354-01Z-00-DX1.C9188133-08F4-43DD-BB60-6F7293CDB5B9.svs	bba8207b6b3d0539a72c83c9e00e218c	172813729	validated
173d1077-45e2-474f-9efd-712ba50d12ae	TCGA-22-0944-01Z-00-DX1.3DC7624F-2D59-40D5-9E1F-95FCCD80D0C4.svs	3945e82aa7cefa6a5c8a39ff3c86dbef	1483589451	validated
17605b10-2e42-4d04-b061-54565e69892f	TCGA-37-A5EL-01Z-00-DX1.DFD49A5B-27F6-407E-8ADA-54EDACAA0788.svs	7911cea11d46665d0fe7de974eba0a14	488850983	validated
188f3085-8af4-4f4c-a88d-4d7dda3978ba	TCGA-63-A5ML-01Z-00-DX1.14703756-F6F7-4EEF-A462-7D40910AE04D.svs	697fbbb358168714716a6c59a62e15b2	145059172	validated
18c18613-c1e7-46fd-b045-d57330a9ce21	TCGA-85-A4QQ-01Z-00-DX1.321B5149-FC07-434D-9819-3F8821D77849.svs	886eb7d95df42672ca729a4bf277dd70	575056779	validated
18cd3aed-514e-4b56-9c52-04c06d83eaa7	TCGA-98-7454-01Z-00-DX1.2d81415b-5edd-4dd8-b17b-849d732da4cd.svs	50123ad9cc8ac8452773499f69d61446	281380759	validated
1993799e-15f8-4f52-9595-130f414f5edb	TCGA-85-6175-01Z-00-DX1.102f9bad-4084-4e3a-99e9-91e026ad9a62.svs	af4641d4a735d1d00803fee18063107b	257720055	validated
1a0c639a-e273-41ba-88dd-9da758cfb85d	TCGA-60-2706-01Z-00-DX1.db003232-66ab-437e-81c7-f490310ca03a.svs	f8b99f16d9d2098c8677f9175a3b0d47	1414523229	validated
1a23b078-10b4-43df-b17e-3a942dd903f2	TCGA-63-A5MJ-01Z-00-DX1.4F060025-3A21-4FEB-8A63-F55A95BFBA30.svs	85bebc7079197b96beaddba1578a17ee	95271782	validated
1a872227-edc9-464c-8490-cb42d151c170	TCGA-56-8083-01Z-00-DX1.140c8d5b-f660-4fef-b8da-6bb2c119c021.svs	0572f107091b29e9db09ebfd67058f50	57150809	validated
1b1af358-bab7-475d-be9e-4572a47029a7	TCGA-56-8308-01Z-00-DX1.48CAE02B-05B1-4681-B68C-DD32C414FD2D.svs	86b8443196081d21997a23cb50e05813	1046131752	validated
1b8fdd07-513f-4dd1-9bda-d1a130f6d298	TCGA-LA-A446-01Z-00-DX1.0DC9ABAF-2FED-4F4E-B453-299441CEC607.svs	6ebfb5060d911ab90c4988af05f50e53	1560213675	validated
1b9a7d39-6001-47c4-9c09-33587f698e2f	TCGA-66-2792-01Z-00-DX1.988d556c-f65e-4cae-892d-4dfe046ea626.svs	d1172f28fa403a7b86d1274633ec3ba3	147449673	validated
1b9b90db-2916-45f2-b945-a7ea1196a6de	TCGA-60-2709-01Z-00-DX1.ded10e7c-c1ca-4402-be0e-f3978994d4af.svs	3d7941b816d559bb20f9070e55115fd9	835620875	validated
1bf50fcd-9038-4deb-a221-5e68245eaa1e	TCGA-22-5492-01Z-00-DX1.A17DE349-CD76-4B12-9C5C-DB8DFB23C003.svs	ac0e64fe465bb31be0b6543c7e25462d	1109032977	validated
1c9841bd-f6ec-4be6-be4e-ae5d07a724c3	TCGA-34-5928-01Z-00-DX1.d336efc9-3ebb-4457-a81b-1e448781f999.svs	29534b0dca2a8f9a42c9cc7121caccc3	968392057	validated
1c987453-fdf4-497e-b88e-344170c3a939	TCGA-85-7710-01Z-00-DX1.8bcfe326-1c19-4ebe-879d-83e77739f006.svs	700909844fa351d4916bfb71b480c3bb	209813417	validated
1ca04dfb-a08a-4720-9f35-90e76885beda	TCGA-63-A5MU-01Z-00-DX1.C80B700E-D924-4A6F-AC8E-D9C91D452A57.svs	b5ba95e6f620914589fa2ffd265db568	234182016	validated
1e029065-7356-4ae2-b2ac-5c1591f55326	TCGA-MF-A522-01Z-00-DX1.4934A011-8C04-43B7-A358-16AA64BB6B0C.svs	b153627a2319be506333c846aa8fb71e	140580511	validated
1e660e65-0b54-4ece-b966-f6a7e41ea333	TCGA-85-8353-01Z-00-DX1.2A333CFA-3D8A-41B2-9D08-8AAF431BFE54.svs	5b4042b3efcce228559dc3102d3b1418	801500529	validated
1eb31428-6722-48c0-8b10-e21d3740c2b4	TCGA-NC-A5HE-01Z-00-DX1.57DE9D24-24C8-4EDF-942B-06777B003F68.svs	a6eadaf677ee264db6465b73c39a344a	1099093795	validated
1eeca56c-ef06-4afa-b76e-572a0adb454a	TCGA-66-2795-01Z-00-DX1.4141cb69-b675-49c4-85c5-21d630b5143d.svs	7e97bb4313e223abfa3daa36384984fa	291908173	validated
1eede4a8-b8d2-487b-ab79-9abe6cc05462	TCGA-85-A53L-01Z-00-DX1.4B1C0D74-CF56-4B52-9EA0-9DC72EA07B1C.svs	28277ba1d0c5cc553a7957a555a4a1fa	2099898355	validated
1f8dc0e5-77da-43aa-84f5-6b7e5eca663b	TCGA-33-AASB-01Z-00-DX1.7AAF5628-3B4D-4230-8375-AB1A51054466.svs	a1d6c85268156a075a801eb02b748dbe	1149205027	validated
1fbfafc7-a680-436a-ade8-6bab403471e3	TCGA-77-8153-01Z-00-DX1.E8E40968-E7AD-4EA2-A832-8EC04D5CB7A1.svs	5892dad1f6899a0d644213047cf59c26	1773948571	validated
1ff4629c-5ec8-413b-bc91-156ce5a4f76b	TCGA-77-8136-01Z-00-DX1.15cdacc3-ee04-4323-b5e4-4f6d7085bd38.svs	21db0a483be12c50e705dc8e768deba0	1487520265	validated
20f3f863-492c-4a5a-abc0-1f3a04382c78	TCGA-85-A50M-01Z-00-DX1.CFB67271-FC1B-4BA0-95DB-51D859D68D18.svs	65df342ba385afa6818f074f18855e4e	970041755	validated
2234d946-a73c-4a9d-bbde-d55fb4495680	TCGA-22-5481-01Z-00-DX1.6BB77BD0-92FF-43FF-A86C-9EF41B2921DA.svs	f26c8a22b2204ed96f2aeb3f85630d4d	1147195873	validated
2285b642-ac05-4e32-8640-f81be14b4a05	TCGA-NC-A5HF-01Z-00-DX1.6371242D-227A-4531-8BB3-FD1AABF770C9.svs	58714580fa00aaa48b17c80a0022da78	1026114827	validated
22c2cc79-42bd-44dd-a305-34d0c841e105	TCGA-85-7843-01Z-00-DX1.0aa90a1d-6039-482c-a489-8ee41cc70161.svs	21823b2e8e8d35a82cb3b915ceda513a	336778363	validated
23900cd9-bc1b-414f-9987-559d58b4c515	TCGA-66-2742-01Z-00-DX1.8fdd6990-a08c-457b-80e4-586c619a784e.svs	8e06611c918049f75e553d2ef8b6d844	377565945	validated
242bd38e-f6eb-4e79-9952-6791d59c78f9	TCGA-63-7022-01Z-00-DX1.93EE6221-32E1-4E97-ABDB-E1814B655852.svs	d378a8eb8ae133e29ac13291b69d0619	111239332	validated
24776b74-37e9-4948-baad-6e41caeebfc3	TCGA-37-4130-01Z-00-DX1.37ccfdfe-fc20-4809-8dc7-e342242d0bfa.svs	6d573818a48f8682c136ff735f241f4d	867093793	validated
25118f0d-e745-421a-bbd0-136a37963a08	TCGA-39-5036-01Z-00-DX1.5a601fbd-a711-478e-a471-2046d2b63f7c.svs	525f8fab94c6bbb0e6654fbc16cccb18	281578445	validated
25135635-cacd-47ba-b80a-9c6977f404dc	TCGA-56-7582-01Z-00-DX1.81e6c419-f6a1-49cf-9a83-7c1a679fbfc6.svs	3c2c5b1b9f03a9495fb14ba5235a79f4	299746795	validated
2558faad-17a7-46d9-993c-61a7502e3fdc	TCGA-96-8169-01Z-00-DX1.d2e29d5e-abd4-4f36-958c-d9d22b836a34.svs	53441266ee30beeab9e97fa84d935721	1259584220	validated
25c5db34-b07e-4084-ab1b-2ca99f6a5860	TCGA-85-8584-01Z-00-DX1.859bb615-578f-4aad-b1e3-8c92b7e3ef2d.svs	015049ba0d6c359b1b969333baee4aea	553835639	validated
260fa9bd-ccd3-4a5a-85fa-92114bb0140c	TCGA-22-1016-01Z-00-DX1.807510FD-222D-4E65-B261-3EB0815F8A50.svs	fdec7575898da73f421d6ec85d63fc4e	572665473	validated
26ad2684-4cc8-4191-841c-42b8f170c7e0	TCGA-22-4594-01Z-00-DX1.3FCEBC89-8473-4841-87A2-F84AF58A7793.svs	ba0e60fafad13a60664cb7540c0ba8e5	1746293427	validated
273442bd-bb26-4365-be4c-a5324b64e173	TCGA-33-4538-01Z-00-DX7.4a9f5939-4299-4648-8f62-2a0909e8d3bd.svs	42c2f948f1d986ddbd3ad15df0da48d6	1299233331	validated
2818aa85-e439-45f6-b079-e19b230910ea	TCGA-92-8065-01Z-00-DX1.cfadb520-1653-4082-9fc3-0680bf39253b.svs	a9837c22dbc9d915730dbf979e019d3d	898644487	validated
283b88fe-2b81-4b25-a1e0-0ba5f9b9f101	TCGA-34-5241-01Z-00-DX1.7abc4737-9a9c-4270-8297-58ea167cea63.svs	d5923296353640a91ae9e46cced1cef4	822982383	validated
28e9a352-695a-4b84-acc8-ee72fc4e2827	TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80.svs	37c66327d1d958a4ce50fedffcddb0e3	723659107	validated
292ee62d-0507-476e-94d9-7f5a9a240455	TCGA-66-2793-01Z-00-DX1.133bc2be-1407-422c-a356-2477f1020c50.svs	bfe56bded499e29adf0ee438d653d940	596382505	validated
2990d213-b382-4b29-a180-1e57b490eda6	TCGA-39-5037-01Z-00-DX1.02636c3e-c843-4741-8fbf-406957fe9d87.svs	c663ad50d534a7e4d7e067e8789631ea	331914749	validated
2a5c4cb0-c677-4c5b-942d-181d0d51c366	TCGA-22-5483-01Z-00-DX1.79EF4B70-4703-4FF1-81CA-20014A932437.svs	f8f4d2d7ac44f7a33fae0d0b4f598850	1249837909	validated
2a8feeb0-e337-48aa-9863-965fecc933d5	TCGA-21-5783-01Z-00-DX1.3FAB28DF-5748-42D5-8257-3D440C4FB5FB.svs	d5af5d3b6b5daad680a2928e9595259f	439661359	validated
2bde871e-c37b-4257-8bde-77a845f65356	TCGA-43-6773-01Z-00-DX1.a05f9597-51b5-4a5a-9936-c61535b115bb.svs	8df68a8fe1290ead97649b3180a53de7	661049717	validated
2c35556e-0a96-47a5-a260-6bad86d4325a	TCGA-66-2773-01Z-00-DX1.70fe76fc-749d-4720-a97e-40cd097f2340.svs	0a462aae206aaf142092b72496a43d37	845778467	validated
2c572589-aac1-4dd8-a178-4b6d79b1c579	TCGA-85-8052-01Z-00-DX1.26b66ae7-b73f-4263-85f7-e82dab5b657b.svs	cfcc57f40869f9be4821ed51eedbbd5b	142887615	validated
2c5b5477-1254-429b-9ea6-c188949acdd2	TCGA-66-2786-01Z-00-DX1.5fd5c25f-cb17-4650-b59e-122c6ddafe86.svs	e6846b4974103356ce2751f6f847572b	148751655	validated
2c943b62-a6d7-4c19-b743-cea09ef5c1c8	TCGA-22-4613-01Z-00-DX1.4BC3B7B8-99E7-4744-8F5A-089ECCDE144E.svs	37a920cf269f29e5c7f17a7c979d1c11	807231543	validated
2d38da3c-5dbe-42ab-add4-5dfb1050385c	TCGA-33-4547-01Z-00-DX7.91be6f90-d9ab-4345-a3bd-91805d9761b9.svs	bc19d6ee9f8bb59b4224a7456f171035	1452440681	validated
2e2c11da-ae5d-4e85-ad64-709b364b76ac	TCGA-77-7138-01Z-00-DX1.8c912762-0829-4692-92a2-545fea2b3e48.svs	04a1ac31e2708182766aaaed6539c457	916144971	validated
2e661899-5876-4b5e-99da-6b8776c38d96	TCGA-66-2754-01Z-00-DX1.3cd19122-06f3-420e-9c3f-362225ff49eb.svs	c4467e9c1c8e0505f989b8638003d0b1	137978447	validated
2e826610-c9c8-4cbc-a664-61d152a113ee	TCGA-NK-A5D1-01Z-00-DX1.CE05BFD3-F0C6-4440-AD09-8569D2BB89FA.svs	5bda924b7c9b35d539cd223e30cb5756	2957790413	validated
2f5bb254-6b6f-47d0-b3b2-eccfb5cf6553	TCGA-33-4586-01Z-00-DX2.a9798fe4-8db9-41d7-8d00-eb2a9eef1bc0.svs	f3099326e2a39086adf8fc5346a61876	944150231	validated
3041d5a1-f53b-419f-8465-7b6acf75bfca	TCGA-77-8146-01Z-00-DX1.19213f57-1890-4e56-9909-86e506be1833.svs	ad14254f3f22027180c27e7106ebd7f2	1301005977	validated
3093fd74-70e8-48f9-914f-6e1a5b44c343	TCGA-37-4135-01Z-00-DX1.3f193ee1-530c-4f37-a669-56af75bba8db.svs	e02fc986678e415885064355947d220c	717770757	validated
311abe38-88e2-4ad6-aa43-3c1ff771f5bc	TCGA-58-A46M-01Z-00-DX1.DCC711DA-EB83-498E-9AFA-33E874EA537C.svs	e7e18ae21cfda731c0343955f83d1e4c	1335226362	validated
31872293-6606-4caf-8391-488df63e1b84	TCGA-68-A59I-01Z-00-DX1.6EE9E466-AE08-449D-A830-98667E6D48C7.svs	cb30a276c03826b52321369b9c568e76	1578049810	validated
328d1dd7-b6c9-4bb2-8a39-c24eda7c9d9d	TCGA-60-2719-01Z-00-DX1.e834671a-7468-4517-bf95-4e100f87e9a3.svs	d4a4b85ce4e43d8319a284297be4e0bd	831265769	validated
32afadea-50d6-4df1-95da-14b3aa829aac	TCGA-85-8351-01Z-00-DX1.E3340212-A6C4-4CB4-89A3-E632D3481BE4.svs	cd11a09231664245924e949a03a331b0	488902281	validated
335772a1-45a4-4e08-b26a-bfe3165e6e8c	TCGA-33-A5GW-01Z-00-DX2.8E12990B-CA60-4C94-9309-9A0DA6C63588.svs	0e64eda91de6b6f6d64283d7dfa0c016	1409043859	validated
3357f077-5581-43ac-8f07-c90c02ea4dc7	TCGA-66-2780-01Z-00-DX1.895b75f9-6127-49f9-8106-0161b5de18ec.svs	5c26a0f205e1a66b4478c20f826bd2a6	243062837	validated
351b0b8f-63f2-4549-b9dd-d54caec5557d	TCGA-18-4721-01Z-00-DX1.C4952E79-071A-49C5-8E28-474442832D4E.svs	c5a3d272f0b21d846553e3d7954834fd	652639502	validated
35b59dea-86f1-498d-8978-df5b6df164af	TCGA-43-5668-01Z-00-DX1.0d024872-fbcc-4e91-948b-acc96a00d5eb.svs	db68f6c7ef66046e4c63d0726b66ce58	312340193	validated
35d34550-89e5-427c-b896-e409799808ae	TCGA-56-A4ZJ-01Z-00-DX1.6BB25D9D-75E7-4B44-8560-8A3C3EC9F118.svs	8a216874471afd0c874bdcae48fbea3f	52669946	validated
36416a50-f4d6-4f48-93ba-fc91e5b4bd51	TCGA-43-A474-01Z-00-DX1.9BCC325D-875A-4285-85E9-2EA550A10949.svs	89d877b217b7996c62462f2cf43d63c1	457236181	validated
3688cb2c-c7e8-4059-a335-139b15566874	TCGA-66-2767-01Z-00-DX1.7bcc7633-3e70-46e3-8689-542c23577ed1.svs	74669419aa17c8523524e89351d1c155	351989887	validated
36e5e72f-a39c-4c74-88e1-1db75c53ed7c	TCGA-56-8626-01Z-00-DX1.C9836EAF-F005-40E9-B781-1D5586141F0D.svs	16c69d62a5d3c1650ccc360a7a46fc65	234066872	validated
381e90b2-6341-4563-a752-f1156e26d288	TCGA-56-A5DR-01Z-00-DX1.F8F196F2-9380-490E-9D77-ABAC1E58BC5C.svs	2b5a657ebaba2ec9319df5de13292434	69136728	validated
393bfe7f-3c71-41b8-b608-723d65d7dad7	TCGA-37-A5EM-01Z-00-DX1.FF7B9A1C-9D2C-43E4-9AE9-711214ACF77D.svs	d72b2236c4f429d7e5ae781b94e78bdd	484015785	validated
39871fb3-8f15-4f56-a40e-05ab80407ca0	TCGA-85-8049-01Z-00-DX1.59554c0f-d04a-41f2-b152-654a848b0443.svs	d8c3528ee2e1152c001860ef765cfcb3	365033291	validated
39c4bfc3-0d16-4f73-a76e-49716aa1719c	TCGA-63-7023-01Z-00-DX1.B2435594-037A-40F2-B90F-60B76D2C859D.svs	c1ff22fba90b39589ebbd448adb493de	544474030	validated
3a885d4d-d453-47ae-b349-93325c314de8	TCGA-98-A53D-01Z-00-DX1.C83DC622-2C62-40D6-AC07-E8275D414B22.svs	071edd3e87c168596ff99bee6b9f4161	223052905	validated
3b6b409e-86c5-4854-addd-beb632402387	TCGA-85-8287-01Z-00-DX1.3bd80053-5eb1-40f0-bdbd-9d4944c04328.svs	f51c00cb07904ed7c09c7c7df74e0d3c	402708663	validated
3cb49c79-9438-47b6-81ef-fcef2b047e92	TCGA-33-4538-01Z-00-DX6.4eef2215-0a0e-478d-81be-207d566e8788.svs	b10c7661b6cb73c7f740c059dcf42fd2	681838177	validated
3d205deb-710a-4c25-997f-f61d7a3b3e11	TCGA-56-6545-01Z-00-DX1.24a6678b-2dbf-4539-844e-1e3786c3fac3.svs	c62b2ea0cf21a0974d3d5034fcf366f9	253189739	validated
3d470ea3-99fe-4138-bc5f-a8ce716b5c3b	TCGA-18-3408-01Z-00-DX1.B4AFC08A-7460-4EE6-B033-629C6A6CA6E8.svs	934f0f0b24b8772092301e27b92f83bd	798355536	validated
3d97c0ee-62a6-4d03-a995-e2e2efbb6e9f	TCGA-56-1622-01Z-00-DX1.d4178664-1e21-452f-9dbf-1b23467ddabc.svs	7d22a67bd2b55b6bae9d2c2f1314a5f8	117656943	validated
3e8af9a3-19f8-4c36-a0df-b9fbdc63116a	TCGA-85-A4JB-01Z-00-DX1.3CEC3662-68C1-4874-8273-540459B8F138.svs	976523f3d9deb160e5fe3945cbdcfeeb	1692123855	validated
3ea9cf3b-4123-45d3-9bca-fe891a449dad	TCGA-39-5039-01Z-00-DX1.29f1281d-93d7-4499-bfce-19eeeb1870a4.svs	4a5a0d4284b84d17730f2d82eed957de	515192829	validated
3f7d4bfb-bc3d-4273-9cc1-47a064e21c06	TCGA-22-1011-01Z-00-DX1.A67E3D3F-4B94-4335-8199-03B7CB75608E.svs	4681709d8d331d2e84ce9ec3c7345d42	1282711239	validated
3f8a2f80-331a-499c-af9d-f4750a3fa9d2	TCGA-66-2790-01Z-00-DX1.86f436e3-e233-4986-90bb-aaa2adc4596f.svs	11d1e2d10f16c22817adf40db6271a0d	121338899	validated
40365d79-8999-460e-9aa2-000693ffa43f	TCGA-NC-A5HT-01Z-00-DX1.9295B0E3-37FE-4914-AFB3-78B56C893B6D.svs	7a223a8b348e333ab8c338cbb649e893	2098702899	validated
408cd449-bfac-4d35-b8cb-2c0e2715c8a8	TCGA-33-4538-01Z-00-DX4.038eb76c-beff-46f0-b0bb-b5c951305b52.svs	718c8de8696294bbe743d38bc61f8c3d	862470337	validated
40a05082-81cb-420c-8243-14a0ad2c183b	TCGA-63-6202-01Z-00-DX1.A0A13923-E41B-4A6D-BC55-532D8E90DE0F.svs	af00755df2c4523c8a97176270c9f06b	223640084	validated
4146a1e4-69f6-4c1b-aebb-a25f221cf7ee	TCGA-21-1078-01Z-00-DX1.12d4a290-04fa-413e-b274-7c143d42c266.svs	b7cf8b6af8de1d454baf3f56a31366ef	190161249	validated
417e7c2c-da04-422d-8c35-d4232000aa80	TCGA-33-A5GW-01Z-00-DX3.7A1C5169-96C6-4ECB-81E1-1050EFE84B60.svs	542e0179dbef53b98a3c68e49a3c2dfc	1821186231	validated
41fe0f3e-d2d6-4f7a-9018-27b1fef2b430	TCGA-33-AASI-01Z-00-DX1.71BC119D-9916-4214-9294-26301F2E430F.svs	3e53076810f7c61c6827df69718a0c7b	1954413763	validated
420eca55-8832-46ec-bd6f-28add7b8b6b7	TCGA-21-A5DI-01Z-00-DX1.E9123261-ADE7-468C-9E9A-334E131FFF97.svs	a29777226bb88b63331cf438699acff3	554422463	validated
4469606b-4a90-4bb5-b5db-b06427f489ec	TCGA-60-2723-01Z-00-DX1.1c12de5a-5d31-468e-9169-feb23d24e7d6.svs	7279b637e01036071985bc9142d9ec44	684035569	validated
450e17c8-1cb6-4090-8149-c4c42809e4a5	TCGA-37-4132-01Z-00-DX1.5e5a564d-6561-48e7-a3a2-81a523392d8b.svs	0b1a99869d67c8c7585fc080fc45caf7	542077195	validated
458169a9-fb2f-4c27-84cd-6f1222f3c56d	TCGA-85-7697-01Z-00-DX1.b33aa550-81b0-4fab-8243-d041b0beaab5.svs	b21812b4709db79806d57061cb2d54fe	284927835	validated
4660c340-c7fe-46bf-b165-798b9ee51cbe	TCGA-63-A5MW-01Z-00-DX1.DEDF1D36-BBFA-4B25-BE54-262025F9F571.svs	e08a7af7a064e9f47bbb221084cbc288	172972374	validated
46aaae5a-36d4-4de0-9dc4-12313c0dfeeb	TCGA-39-5031-01Z-00-DX1.f9264b3b-9fdf-4fb7-8752-2d3ffd3de3ea.svs	11020707984dc7e9d19e06cb20768e6a	348731375	validated
4723f07f-51e2-44c5-8d7d-630b5c62b34a	TCGA-60-2704-01Z-00-DX1.e904afb3-7935-4df5-90dc-f7151e15b31b.svs	d31a6f7a79ae0fce6fbab3c3919e50c6	946516819	validated
