id	filename	md5	size	state
095466de-e950-4505-8c22-dabc5d5cef35	TCGA-78-7220-01Z-00-DX1.3df84ce0-4395-4c9e-ba62-76b55676a440.svs	6ac43a0f383c43e6eaf11dccbac3daaf	941247123	validated
09acdcf2-f634-452f-b78b-975128e7d14b	TCGA-93-8067-01Z-00-DX1.325d0cd5-9bb5-4f51-a197-75d3c3d19aaf.svs	9b8591597a92c83e63919b302c61f2d5	1312234591	validated
0a72c379-1aec-49ce-9c87-2342c0c994e1	TCGA-97-A4M3-01Z-00-DX1.16330A66-2501-48D2-AF6A-713698BF6918.svs	e2efc431e9dc6608be3b4421543d710d	2109951923	validated
0a869b47-8dc0-420c-b6ce-4b1312a12e17	TCGA-44-7662-01Z-00-DX1.2f0b6cea-795a-40ad-93a9-319858e6fb3b.svs	ef60fea4270453eb73ce9648829c490a	60238303	validated
0af63566-016d-451c-8d29-a02a08d7cd5c	TCGA-55-6975-01Z-00-DX1.2762a872-b1c3-47fd-8ed5-b715a5b20163.svs	311db2a6a28e70b8278a22888e2fd90a	117428357	validated
0b3cff7b-bbe2-40ab-aee6-cb0554940eaa	TCGA-05-4244-01Z-00-DX1.d4ff32cd-38cf-40ea-8213-45c2b100ac01.svs	edf03aaf67014c7cbb627cbe717216dd	235267370	validated
0b4f00a3-4338-4c86-95d9-c2964c8b5a86	TCGA-49-6745-01Z-00-DX1.6bf8a38c-5e3a-4b32-8870-03bc06c0db80.svs	a831abdeecd87e2528be9dec3b6675e7	1329788857	validated
0c5b9279-e9d5-4ac5-bd71-5c21d73ef417	TCGA-55-8094-01Z-00-DX1.8dc29615-e124-4f17-81a1-c0b20c38d12c.svs	c613d8a1cbd18c44b6adb72169403ea8	76167945	validated
0cd87478-c165-49a3-a871-f8ab53042656	TCGA-55-7283-01Z-00-DX1.0f716216-0a46-404e-a4d4-5bb6d7e3f0d1.svs	57620d69f8d8b0645146382feaf60ba9	167500275	validated
0d1eefe4-ac29-413e-828f-584a2f27e3c2	TCGA-55-8506-01Z-00-DX1.A908E3D2-91F7-4DE2-98C9-95D1038B9F49.svs	51a2de1265259a02430ab773e4b4bf0e	154898000	validated
0dd2b471-dde2-4847-892e-4a42f417544f	TCGA-55-A493-01Z-00-DX1.1CF94B85-7A64-4213-9B04-16504512DE2E.svs	a5e4b67412bc162b675eea25fd635407	116494370	validated
0e64c462-0c17-4e84-bb04-96976f01f62b	TCGA-55-8089-01Z-00-DX1.da4d99ff-4a7c-45a3-b79c-039c0c9e9712.svs	7061358165b4de6bb18916271f336691	55701329	validated
0edfc16d-25cc-403d-8862-38ec9c90060a	TCGA-50-6597-01Z-00-DX1.ec7fc0b2-78a1-4384-bddd-e89f02ee5eb6.svs	14d5b3a89973ad3657085ee54d6147dc	673154131	validated
0f1cfc85-c918-4730-b062-b818847b1df7	TCGA-55-8091-01Z-00-DX1.0996c58a-6e93-4092-8cb8-014d548fe60c.svs	d7c7ace1605d34786a27bbf8266ee115	189384337	validated
0fa9fe7f-2377-4a80-a25d-e6d985fcf880	TCGA-38-4625-01Z-00-DX1.ffdbfc1d-7a21-4e67-a54f-89597bd14a7f.svs	4cad51ace459440bbc1d8f7c18951651	394947813	validated
100a645f-75a4-4cf7-aad9-3d44578e7abd	TCGA-44-4112-01Z-00-DX1.5380b3b4-0e24-4c6c-aa8c-298c5fbe068f.svs	e36f3e8291e35360c8c9e57a6b592083	357811859	validated
1089f30a-3950-42e1-a926-bf720d9b3b01	TCGA-50-5068-01Z-00-DX2.0492A5C6-09CB-424B-BE20-10A1CBEA2E57.svs	8a29402213d111cd162d8f4f3a5b762f	2383213880	validated
10e8d61d-4564-4536-b15f-b0be6b930c8a	TCGA-49-4514-01Z-00-DX2.f1565a36-257d-432e-a84d-47c1d7a0185f.svs	5e199321c0a1412217ac6566e4f3c694	510518865	validated
113b75f3-3129-417a-9fd7-e14718b57b86	TCGA-35-4123-01Z-00-DX1.990553a8-657e-49ec-9782-e6d30a4c4909.svs	d3a8ffb63f6913f5e3a459bda39fd5f5	450942981	validated
12276523-6e4a-4c4f-a03d-6c92917703a2	TCGA-97-8175-01Z-00-DX1.f7148cec-5e4b-46ac-b167-d41b36eb3ee5.svs	6a173ed45c705062e748fcda5956fe3d	1733359150	validated
12284e6d-1e79-4a21-9d63-7d20f9692899	TCGA-55-8301-01Z-00-DX1.2A66E0FC-84F2-4DF8-B06E-D7CDD7AA82C7.svs	1891cfd02040dd08ff14b4ae4b262ce5	86543732	validated
12a826f1-0683-4ff7-a3a6-4158a2de785f	TCGA-05-4422-01Z-00-DX1.4802093f-71ea-43d5-bd92-b4bd7fc8c5bf.svs	35be3e273b8fb50bba859049840bc3ed	358619644	validated
1303284b-7746-401d-9970-8e4e2422d256	TCGA-55-A4DF-01Z-00-DX1.C945E1AD-BEF4-403F-BB11-BAC831D24CDA.svs	86e6db56283c7452eea7f8229f5c2ac0	157006932	validated
13039d38-d25f-4bd3-b4c8-0efcc4aa606a	TCGA-73-4676-01Z-00-DX1.4d781bbc-a45e-4f9d-b6b6-2265282dff99.svs	5ac3985ff6f7da4881928e1d7a1f07c7	1945577079	validated
1365c2c0-7231-487c-9ede-5036116ff6fa	TCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs	2da8cbf7260c1dcd58af26f111ecb78f	116329955	validated
13979b83-04e6-4cd8-a0b6-ecf32cacfb64	TCGA-97-7937-01Z-00-DX1.6db4b2ff-722c-4bb8-b12f-15f1a38b4ab1.svs	3ede0d5c2744f0d99666186b0298ba41	1527915218	validated
1463fdb7-aab6-4c05-a124-00851fe51bf3	TCGA-49-AARR-01Z-00-DX1.9BCAFE3D-447C-40D6-85DD-AFABF6978376.svs	4df82f06b472415c95b75dd3cb563b54	380295518	validated
1509e64e-18dc-43c6-8c0e-99b4cd1c29b8	TCGA-05-5715-01Z-00-DX1.D3F0A1FA-2507-45FF-823F-F9981E62BB4C.svs	4fa517fd701bafcdc011463ece2233d7	7961930	validated
1584000d-b749-458f-abbb-f816c6bc4f62	TCGA-50-5055-01Z-00-DX1.0c9d846b-89b4-4b18-a2eb-0f8d8e0a33c7.svs	2522169422c7522c2e3f43ca5cee06d3	1235145955	validated
15bcf2b1-bf72-4dae-8ea8-a9e992bf86dc	TCGA-64-5775-01Z-00-DX1.9A338C1A-CDB6-41AF-B6D5-EDE608B5E3E1.svs	596beece8ca21018fde87182f45816c5	656496815	validated
1616d5de-a80a-47e8-9ad6-1e22097c5633	TCGA-97-8552-01Z-00-DX1.69631717-0E05-49C1-B112-15C2E36BC2F8.svs	9db880e170b52ca396b0da40e22263f5	1431937205	validated
1669aee8-800f-4908-962b-b9cf4211f334	TCGA-86-8674-01Z-00-DX1.9fcaae4e-4062-45ab-a49d-7dba43040919.svs	1770b164045f0bbbeb6a2d7a29bf3830	430809199	validated
17cc1b48-e2d1-4601-b206-da3a10075589	TCGA-49-4488-01Z-00-DX10.930e7dc2-6073-4bf2-9b70-f17c0b26bdee.svs	39c4b41ec510efba91c64330a4f55fb3	463869923	validated
183f363e-3404-4c1b-aee3-d33d8bccf456	TCGA-55-6712-01Z-00-DX1.8cd4b879-294e-4da0-8636-704f61b510dc.svs	a14c7d63a8ec3d1a1943133eca6ae8f4	112820333	validated
1842d3e2-caff-4b04-98b1-c535dc65df19	TCGA-91-A4BC-01Z-00-DX1.8D8783B1-D1BA-4970-B77B-3AED8506C487.svs	6ed46da4e7b2c7d75ff521276ea775fa	167879683	validated
18a048fd-ece4-46ed-beb6-da5243466d34	TCGA-55-8207-01Z-00-DX1.2dafc442-f927-4b0d-b197-cc8c5f86d0fc.svs	f377821a4586a87825ae3412ce308e92	8772005	validated
18a69c08-5ace-49d2-901d-6d0fa8201eff	TCGA-93-A4JN-01Z-00-DX1.ED4C9365-6CCF-4AEE-B4C9-3CC5EC57286C.svs	c87d80a1b4c861c4fdbded47c2bb26fa	2143584889	validated
193cc528-3328-4ba7-b285-3adb8a0f7586	TCGA-44-7671-01Z-00-DX1.00297baa-00e7-4894-a7b8-c9ac2a9d42d8.svs	21acab6a433f90cbea81e0ecc645f802	120251743	validated
19772eb2-49e3-4271-91b6-cdc1b688fa2a	TCGA-05-4417-01Z-00-DX1.6E534856-996F-4BD9-8AFC-7B1BF627E505.svs	3af1cea82a1f3d36e5cf49a0efce2400	401639522	validated
199e255a-bf01-43c9-a6aa-fa6ff8edf252	TCGA-55-5899-01Z-00-DX1.faa65b08-150c-4c74-95aa-1e8743f0152c.svs	d2187340d5eff5bde9b1848c8d2111c4	114096235	validated
19b89589-cbb4-4b6a-bd21-257c04c531fe	TCGA-78-7158-01Z-00-DX1.74db3dcd-2715-4ce7-8e48-30c8b7946ba0.svs	eddf81252fe8bb89be67e9c9882587fb	936046953	validated
19c7ad8e-83e9-4ef9-a9c7-64d6427fecae	TCGA-44-A47F-01Z-00-DX1.C1EC3F2D-33C8-483B-9DDA-2F01B5FED618.svs	3453c0644284acfb7144fce0bbf01f18	215693095	validated
19f4edb8-e8e8-449d-944e-da3a98979cc6	TCGA-55-8513-01Z-00-DX1.E21776FE-DF49-48D1-90D6-6F71D0764492.svs	fd2cf3953279fcc9d574abdfdba0aad5	173340584	validated
1a1e924d-816d-4a9c-a6de-6c92a5d63164	TCGA-49-AAR2-01Z-00-DX1.1F09F896-446E-4C55-8D01-6C34A98AB1D2.svs	c0b92b7fb1b031b1b605c751761439f9	2235281529	validated
1a81cfc7-cf83-43a2-b05e-e18b5b39dfd3	TCGA-49-4510-01Z-00-DX2.e0552b15-6bd7-4660-8a60-9edd0d638e7e.svs	ffed00161047c4ee7b99f5c6f5346d3a	850694559	validated
1a8b8b45-d105-47ba-aa99-7c727c539baa	TCGA-78-7147-01Z-00-DX1.a9fd2c5d-b8f3-4524-bd64-6c3362ce373b.svs	d4668f0ade943e6d91515c67f4c9e43d	1699342495	validated
1ac1adb7-3745-450d-9662-bde15335aae8	TCGA-69-8255-01Z-00-DX1.75d1666c-c088-405c-80da-52d84b990361.svs	4df944efdf986fd6098002b3cfef8d68	565344671	validated
1ac67634-7c99-445e-abb0-7ed7f801a080	TCGA-86-7953-01Z-00-DX1.847865ce-df59-4677-bac2-ee88a258fe4e.svs	cb2052c5ab91d4081b4fd8ed195b9a00	817572173	validated
1aeef158-860c-48cd-a43a-f6255e8fa002	TCGA-49-AAR9-01Z-00-DX1.B6A9966E-89B8-404B-8ABC-1F8F8553D4DA.svs	d3e75d0277391d1ce2f3109708cca356	199027341	validated
1b4fcb86-0d2d-4143-8ec6-3444b4056559	TCGA-78-7148-01Z-00-DX1.aac94f79-77f2-45e6-b0c3-0b103fecbb22.svs	45b3683b39717100872737722567868e	1017350003	validated
1be3bcc8-eafe-441e-9f04-e307841e1073	TCGA-95-A4VN-01Z-00-DX1.B997A80F-C396-40AB-808A-B70EB83A2B74.svs	3eafea161b42d81b2f29c1f81bde6ffe	1606989346	validated
1c27c0a1-5e0f-4143-a6c2-a22af744830b	TCGA-50-6593-01Z-00-DX1.a63e298c-cbe7-44e8-8d8e-34ebb93530ca.svs	672df2a6a6cea105ab3f38a4f4126191	734666757	validated
1c39f64e-c21c-4e9f-ade1-11a8df0d4635	TCGA-L4-A4E6-01Z-00-DX1.1B537DE0-2CE3-4B90-9ED3-71F1F8747EE9.svs	f23d18185ea98cc7ffadffdbfef7cfac	873024571	validated
1c71e69a-d769-4082-8d0a-2ea6480dba43	TCGA-38-4632-01Z-00-DX1.5E05F85C-53BC-4280-8E7F-8B9DECEF849F.svs	1f0b102a40c481ceb3f840406c235b05	214600715	validated
1c954257-dff9-4137-b6e4-c92ca524c6f9	TCGA-49-4494-01Z-00-DX6.3791a027-7ddb-429c-99a5-bb84a4307550.svs	cb9d5bcb0cba88b317e4416c2d113827	595665847	validated
1d5f5e36-55e9-4ecc-8363-ddf12e8b6044	TCGA-95-8494-01Z-00-DX1.716299EF-71BB-4095-8F4D-F0C2252CE594.svs	770b9f67398ef67b3fb625ec944b122a	1623706504	validated
1d896565-f1cc-4e6f-9197-41642e3e4ac8	TCGA-49-4510-01Z-00-DX1.0b7c713f-6f72-42c3-967d-7e19a280e761.svs	e5f8ac1473ff231ccc131e56faf8b487	704466009	validated
1ddc6a98-e855-4ca9-8809-f20725fe3120	TCGA-55-6983-01Z-00-DX1.8f940a64-1f1b-4e6e-99ea-418175be2b3f.svs	c6824b3fc85d9a0134067afda94935eb	164685037	validated
1e894464-0639-4fd7-8375-71b809ada590	TCGA-55-7995-01Z-00-DX1.fef24d04-35a0-4f57-8f51-7ad602a78871.svs	d06a197547135f278a783cc4c2158c34	183908035	validated
1ec9435b-6056-4d34-802d-a4d20208f60e	TCGA-86-8358-01Z-00-DX1.C50100F8-9414-4A06-BEDF-93E7B01B24D6.svs	43d50d2cdac4841b2e6ed5431e7cfc3a	488534223	validated
1ecd47ac-382d-4507-8bd6-3e201b1d99b2	TCGA-49-4488-01Z-00-DX3.341ea7ac-ee5f-4ad2-9d01-d81a4d2e9b13.svs	f6a68dd4496955b9afd48f7ad5737e1d	746589807	validated
1ef0a2ee-c5d6-47a0-89cb-5b2860dec00a	TCGA-78-7540-01Z-00-DX1.25c29857-0d5f-4e52-be0c-32c6686b653f.svs	7cf1c7df6e1d88fd17dfe0cf319eca2f	530704767	validated
1f178d38-98dc-4ed8-8dc7-3a6e10320a45	TCGA-05-4397-01Z-00-DX1.00e9cdb3-b50e-439c-86b0-d7b73b802c0d.svs	0c11a65eddb585d9bd93463de078bdbb	492001142	validated
20303b02-6ba8-4465-b53b-b83bec2187dd	TCGA-55-6986-01Z-00-DX1.ae52d41e-3cd6-4d36-b04b-2ea7d29bd8da.svs	17c6078f23a215f9cd61c483314775cc	255509053	validated
2062d310-ef70-4e81-8e4c-3871797c4d46	TCGA-44-2665-01Z-00-DX1.d429e37e-3915-4da6-b5bc-bf2f09f4fbf7.svs	17ccd8c2de1861974219c32656d681b5	182668857	validated
20c9afac-0d0c-4fcf-b3bf-a2beba3dd76b	TCGA-55-6972-01Z-00-DX1.0b441ad0-c30f-4f63-849a-36c98d6e2d3b.svs	084ae862b12460c60337464b638fe8ce	59772831	validated
20fc6d32-fa0d-4bf2-b43b-402c78d0564c	TCGA-55-A48Y-01Z-00-DX1.D8735347-E060-439F-B5A1-1E47A958A392.svs	86e681492c28096f9eac8a320a36a0fc	100995092	validated
2150485f-dac9-4943-9ab3-b450595739f6	TCGA-L9-A444-01Z-00-DX1.88CF6F01-0C1F-4572-81E3-1A5790692861.svs	43583369d45fee513959d4805c0bc692	1785297131	validated
21865061-aadd-4bbf-94c7-c6fe3adf08a3	TCGA-55-8614-01Z-00-DX1.043DE2B5-A453-4570-8830-99170450658C.svs	3f370ab97521af271e7c70a0f875bdaa	310966006	validated
2198c8d4-a4eb-4405-833a-dd630643ca31	TCGA-69-7760-01Z-00-DX1.7fc295e3-5bfc-4017-801c-491489d0eb34.svs	8c3468eed531ff7cea9501fe141ccaf6	751103315	validated
21c1d40c-ee8e-4c9a-8d30-dab0faeb3fda	TCGA-86-8669-01Z-00-DX1.845b8b4e-6445-4da1-8275-42b765c024cc.svs	227c4e9bc7f7611823e6a9626d38f72e	688024045	validated
2282d1a9-31b8-46de-a385-81015f05d00b	TCGA-55-6980-01Z-00-DX1.2f1d1858-42b9-4e3b-966d-2f3f429570a6.svs	55fb9d77f2cae44bd82cc8a2a7446d4b	709914513	validated
22904f9d-0788-463c-9961-02629cf9a85f	TCGA-05-5428-01Z-00-DX1.8018AD62-F1CE-4BFF-8EFD-3F2D4513FC11.svs	a3c40463d10caedec1ba5f21f277e0d7	8955412	validated
23240dee-bf2f-4a50-87bd-324b78d15dc1	TCGA-73-4668-01Z-00-DX1.3470b27e-210f-4ff3-9dde-69aa85faa9ee.svs	9c571882c5075d4aa6477f391ced5049	924453539	validated
233419e2-4265-4e43-b8ff-087638ee2b47	TCGA-55-6979-01Z-00-DX1.9238436e-3886-4a10-86fe-26658967dff2.svs	0253906d6da3664053a7313d9bd2de12	412857761	validated
235b48c5-3e04-48f5-bc7f-5f04505abe48	TCGA-53-A4EZ-01Z-00-DX1.5D155F0B-A677-4589-AF00-A4C451F5B6B6.svs	2e49a1f7803c7451a2745ec2cd0b67d5	2512274285	validated
23fb8d44-cb75-41c0-b1a0-80158e1096a0	TCGA-49-AAR4-01Z-00-DX1.EDB32358-AF23-4F81-A99F-15574A2DE28E.svs	a610fbc5be0e07f863252260a64e87a0	497508911	validated
2538130f-3e8f-4f88-93e6-bd8a949e2b57	TCGA-44-6148-01Z-00-DX1.94c29c83-1085-458f-a0c9-3ffa8592cb98.svs	18fc1e7db36a0c32409267c866d14196	226693345	validated
2565c233-f5d8-4214-8e54-b7ccdd308f99	TCGA-55-7726-01Z-00-DX1.37df197b-d4fb-41c4-ac6a-72dbaa31027b.svs	f6203e1517ad85f412a73eac002f5b7c	89369189	validated
25daa5e5-bf3c-41e6-9b9e-170c18a603fb	TCGA-99-7458-01Z-00-DX1.10ea0b2c-c763-40d1-83a4-3d4ae957fdb0.svs	ce215442a22597c4bbf7ccaebc314071	49920785	validated
25e6bbb7-c6d4-4352-8c89-3ca457372a5d	TCGA-73-4675-01Z-00-DX1.1027587f-8ec4-4b8c-8768-ff7b669683e0.svs	2ed8dfdafea640c6f4093d4faa04a826	897954085	validated
26319972-a5ec-495e-80e8-9d42f9676090	TCGA-49-4494-01Z-00-DX1.2bf10e85-465a-4b17-abd7-3565f0e538a5.svs	61a6e187af2001551e8e46df011e7a02	1364561311	validated
26567121-41c6-4a8a-9542-997b90b438aa	TCGA-97-7554-01Z-00-DX1.4107ca63-4642-42b9-b6f2-13778ecaf9a7.svs	d290bcf33eecbecd28f4411657818de9	2511575462	validated
26a8cd2d-8cc0-412e-bb62-7b27e4f8bdbd	TCGA-50-5045-01Z-00-DX1.ec50bbfc-1721-4e94-ac11-9ebd843e11ba.svs	309d9e94f12cfd0510102bdaf5a84c9b	526878687	validated
27098156-24f9-4d49-91ca-1b9ace9fa61b	TCGA-55-7911-01Z-00-DX1.081bc002-06ee-4218-a25f-26c0e6c4b333.svs	7121accfce26b74beb02ab20a77c3d0d	224139327	validated
28089b06-ef4d-44f0-81ce-6e7ffbc80f5a	TCGA-75-5125-01Z-00-DX1.2E419CAF-E248-4959-951E-498D8054433E.svs	218bc3bc7f7f82b54947f0ce1e9e6f0b	317038808	validated
284ce9f3-c904-498e-8b33-778505364e5a	TCGA-49-6742-01Z-00-DX4.a11201e1-9eeb-40ea-9c88-28de847ef7d8.svs	3f538029129992f007a799509fcf332c	1590526103	validated
2873a1d0-a067-47e4-838e-539b0693d3d5	TCGA-55-8208-01Z-00-DX1.6eccb7e2-16e4-4d25-9a1e-b370e016020f.svs	bf818f20456e1ad80167ac9f80e1a88d	607727103	validated
2898ffa2-48f6-449e-b2eb-381796b10dd0	TCGA-86-8281-01Z-00-DX1.02237263-003b-4de1-8a2f-0f3ad14768c7.svs	fb69b9fbd462e9f161be133eff7d83a3	224916599	validated
28d1f226-ed62-483e-a027-a123f4b66d33	TCGA-73-4677-01Z-00-DX1.b557785c-9ccc-42a7-bb54-7bb47638ddfc.svs	ce5080d2c9c9aae9e7771bad122c2b23	721137595	validated
2aa283f3-732c-4879-8d37-1fec3ccf5bdc	TCGA-05-4395-01Z-00-DX1.20205276-ca16-46b2-914a-fe5e576a5cf9.svs	39cd506e067616edc15324ff7da66377	191271942	validated
2b055b42-d6e8-41f5-9de0-43b460407a63	TCGA-49-6745-01Z-00-DX6.3174fffa-c17c-44d1-8d21-1921a9ec1bee.svs	35e52a8fc838877d41e021cd77d76e31	684739647	validated
2b46025f-aa27-4671-adbc-9133158374d0	TCGA-55-8092-01Z-00-DX1.04e44341-c4bb-4b0b-965c-7ec83f3877a6.svs	ecc340ebb20da0c59bf8f8d89b28056a	70377473	validated
2cc62ceb-4bea-4663-ae3b-63a8e8c7f1f4	TCGA-78-7152-01Z-00-DX1.a04f9d84-3304-402c-9c0c-f64545c14781.svs	97c8c13ec22a91628d166b52bbf32ef1	1201515101	validated
2d0a8670-7dfc-4a46-b570-e435cbdfc6fb	TCGA-50-5068-01Z-00-DX1.13f1c31e-4d4c-4562-8447-c5bbfbf670a9.svs	706b40cdaf466d7fda3105bce21c4524	1150709939	validated
2d17ae20-97e0-4591-b958-c0c90e7c79be	TCGA-MP-A4T8-01Z-00-DX1.3ECB340F-66C7-4F64-8E00-463BF82AAD83.svs	4c7185e76f1624af3e93cf4e018a8e00	1803144377	validated
2e362dd3-9cab-4074-a546-5086c706b0e2	TCGA-97-A4M2-01Z-00-DX1.5C72522C-1538-4D68-B517-5FB05A9D401A.svs	5450c76f930e49031c3c8f3165785d51	665299027	validated
2e484996-d335-48c5-9e3c-b9380d865ce2	TCGA-99-8025-01Z-00-DX1.76d4e012-91a7-4f1d-ba0f-4cecd812ec49.svs	413f4c3ecc9ae939a1f44176016d9618	189284751	validated
2fd44555-5e08-4e3c-ae65-2266bb02ee08	TCGA-49-4488-01Z-00-DX6.3ce306b2-1b00-48f7-8288-c24069037a9c.svs	0d009edc21c77228e4cd86405ff89e73	269926517	validated
303daad7-1c2f-4e34-8400-b3182bf0bf6d	TCGA-97-A4M7-01Z-00-DX2.9D0A8A7E-5A84-439B-B3D1-DFA22BC6ED87.svs	ed0946291518cfb8e70309b8ff9cbf30	1830600091	validated
30489618-b4bf-404c-8a3a-98c9b18bc5ec	TCGA-62-A46S-01Z-00-DX1.7A8A6F38-76EA-4F43-BC03-1C42E6787E33.svs	ddc1cc449f0464ed36e56af1c955196b	1015539568	validated
304ede0a-bfec-43ff-89eb-bb352168b267	TCGA-95-7944-01Z-00-DX1.E66A3565-7B0D-412B-9C0C-81D7397E8B87.svs	67b8f28d5599b81d7f5734d60d4286a9	1685224050	validated
304fc295-f208-40b6-8d66-b5cef921ade0	TCGA-73-7498-01Z-00-DX1.5313bba9-7f6a-49b4-8d6e-a0f46a04f189.svs	4b217c19d5abefea13208c6e13cc10f2	587795413	validated
